자치구명,동이름,건물명,건물용도,층정보,거래가격(만원),평수,건물면적(㎡),년도
마포구,도화동,삼성,아파트,1.0,130000,22.0,72.19,2022
중구,충무로4가,남산센트럴자이,아파트,22.0,130000,42.0,139.94,2022
은평구,수색동,DMC롯데캐슬더퍼스트,아파트,10.0,130000,26.0,84.93,2022
강동구,고덕동,고덕그라시움,아파트,2.0,130000,18.0,59.79,2022
양천구,목동,목동신시가지1,아파트,15.0,130000,14.0,47.52,2022
송파구,장지동,송파파인타운10단지,아파트,15.0,130000,18.0,59.96,2022
서대문구,홍제동,홍제센트럴아이파크,아파트,11.0,130000,26.0,84.96,2022
강남구,자곡동,엘에이치강남아이파크,아파트,3.0,130000,18.0,59.96,2022
서초구,방배동,삼호한숲,아파트,5.0,130000,18.0,59.98,2022
광진구,구의동,래미안파크스위트,아파트,2.0,130000,18.0,59.98,2022
영등포구,신길동,보라매에스케이뷰,아파트,14.0,130000,26.0,84.98,2022
송파구,석촌동,미켈란호수가,아파트,14.0,130000,39.0,129.45,2022
중구,신당동,삼성,아파트,15.0,130000,35.0,114.91,2022
서대문구,현저동,독립문극동(200-0),아파트,4.0,130000,26.0,84.87,2022
영등포구,당산동,강변래미안,아파트,13.0,130000,24.0,79.43,2022
강남구,자곡동,엘에이치강남아이파크,아파트,3.0,130000,18.0,59.96,2022
성북구,돈암동,한신,아파트,14.0,130000,46.0,152.25,2022
마포구,성산동,성산시영(유원),아파트,7.0,130000,18.0,59.43,2022
강동구,상일동,고덕리엔파크3단지,아파트,13.0,130000,35.0,114.97,2022
서대문구,냉천동,돈의문센트레빌,아파트,10.0,130000,26.0,84.99,2022
광진구,자양동,현대3,아파트,21.0,130000,26.0,84.9,2022
영등포구,신길동,보라매에스케이뷰,아파트,14.0,130100,26.0,84.98,2022
은평구,증산동,DMC센트럴자이,아파트,20.0,130285,18.0,59.97,2022
영등포구,신길동,래미안에스티움,아파트,8.0,130500,18.0,59.95,2022
성동구,행당동,대림e-편한세상,아파트,6.0,130500,26.0,84.87,2022
동작구,본동,삼성래미안,아파트,4.0,130500,25.0,84.23,2022
강남구,도곡동,그랜빌캐슬,아파트,2.0,130500,38.0,125.83,2022
성동구,행당동,대림e-편한세상,아파트,6.0,130500,26.0,84.87,2022
동작구,상도동,상도역롯데캐슬파크엘,아파트,9.0,130600,23.0,74.96,2022
동대문구,용두동,래미안 허브리츠,아파트,7.0,130700,26.0,84.96,2022
강동구,성내동,성내동삼성아파트,아파트,5.0,131000,26.0,84.99,2022
구로구,신도림동,대림e-편한세상7,아파트,15.0,131000,26.0,84.93,2022
광진구,자양동,대동,아파트,6.0,131000,26.0,84.65,2022
구로구,신도림동,대림e-편한세상7,아파트,15.0,131000,26.0,84.93,2022
서대문구,남가좌동,DMC파크뷰자이1단지,아파트,4.0,131000,26.0,84.97,2022
노원구,상계동,포레나노원,아파트,2.0,131000,23.0,74.96,2022
성동구,행당동,서울숲행당푸르지오,아파트,6.0,131000,18.0,59.81,2022
구로구,신도림동,대림e-편한세상7,아파트,15.0,131000,26.0,84.93,2022
송파구,가락동,가락금호아파트,아파트,25.0,131000,18.0,59.91,2022
영등포구,영등포동,영등포푸르지오,아파트,21.0,131000,26.0,84.91,2022
노원구,상계동,임광,아파트,5.0,131000,37.0,122.18,2022
송파구,장지동,위례24단지(꿈에그린),아파트,15.0,131000,18.0,59.63,2022
서초구,방배동,방배중앙센트레빌,아파트,3.0,131200,18.0,59.93,2022
도봉구,창동,북한산아이파크5차,아파트,15.0,131500,31.0,101.92,2022
강동구,고덕동,고덕그라시움,아파트,14.0,131500,18.0,59.79,2022
강동구,둔촌동,신성둔촌미소지움2,아파트,12.0,132000,26.0,84.78,2022
동작구,신대방동,성원상떼빌,아파트,14.0,132000,39.0,128.61,2022
동대문구,청량리동,미주,아파트,3.0,132000,31.0,101.62,2022
용산구,효창동,효창 파크뷰 데시앙,아파트,5.0,132000,18.0,59.84,2022
은평구,불광동,불광롯데캐슬,아파트,16.0,132000,35.0,114.99,2022
강서구,화곡동,강서힐스테이트,아파트,17.0,132000,39.0,128.81,2022
강서구,마곡동,마곡엠밸리3단지,아파트,9.0,132000,26.0,84.95,2022
영등포구,문래동3가,국화맨션,아파트,12.0,132000,26.0,84.71,2022
동작구,본동,삼성래미안,아파트,5.0,132000,25.0,84.23,2022
은평구,진관동,은평뉴타운폭포동(힐스테이트D-9),아파트,16.0,132000,31.0,101.94,2022
양천구,목동,목동신시가지4,아파트,6.0,132000,15.0,48.69,2022
영등포구,신길동,래미안에스티움,아파트,20.0,132000,18.0,59.95,2022
송파구,송파동,현대,아파트,16.0,132000,26.0,84.96,2022
영등포구,영등포동7가,경남아너스빌,아파트,13.0,132000,35.0,114.77,2022
관악구,봉천동,두산,아파트,18.0,132000,35.0,114.99,2022
양천구,목동,진도2,아파트,8.0,132000,18.0,59.46,2022
영등포구,신길동,래미안에스티움,아파트,7.0,132000,18.0,59.95,2022
서초구,방배동,방배중앙센트레빌,아파트,3.0,132000,18.0,59.94,2022
관악구,봉천동,두산,아파트,20.0,132000,26.0,84.87,2022
마포구,신공덕동,신공덕래미안3차,아파트,21.0,132000,18.0,59.96,2022
동작구,상도동,상도동래미안1차,아파트,17.0,132000,26.0,84.96,2022
용산구,효창동,효창 파크뷰 데시앙,아파트,1.0,132330,18.0,59.84,2022
영등포구,신길동,래미안영등포프레비뉴,아파트,15.0,132400,18.0,59.99,2022
노원구,중계동,청구3,아파트,11.0,132500,26.0,84.77,2022
송파구,풍납동,극동,아파트,5.0,132500,24.0,79.95,2022
서초구,방배동,방배중앙센트레빌,아파트,4.0,132500,18.0,59.78,2022
영등포구,당산동4가,당산금호어울림,아파트,6.0,132500,25.0,84.25,2022
서초구,방배동,방배중앙센트레빌,아파트,4.0,132500,18.0,59.78,2022
송파구,장지동,송파더센트레,아파트,4.0,132500,18.0,59.96,2022
관악구,봉천동,e편한세상서울대입구1단지,아파트,12.0,132500,26.0,84.97,2022
영등포구,당산동4가,당산금호어울림,아파트,7.0,133000,25.0,84.25,2022
동작구,노량진동,신동아리버파크,아파트,7.0,133000,35.0,114.75,2022
동대문구,휘경동,휘경SK뷰,아파트,9.0,133000,26.0,84.31,2022
서초구,반포동,한신서래,아파트,6.0,133000,14.0,45.72,2022
송파구,가락동,현대(6차),아파트,10.0,133000,26.0,84.8,2022
광진구,자양동,우성1,아파트,11.0,133000,24.0,79.75,2022
강동구,고덕동,고덕그라시움,아파트,3.0,133000,18.0,59.79,2022
성동구,송정동,서울숲아이파크,아파트,15.0,133000,26.0,84.87,2022
서대문구,북아현동,e편한세상신촌3단지,아파트,2.0,133000,18.0,59.96,2022
구로구,신도림동,동아3,아파트,24.0,133000,26.0,84.99,2022
중구,중림동,삼성사이버빌리지,아파트,9.0,133000,18.0,59.93,2022
광진구,광장동,광장현대9단지,아파트,6.0,133000,18.0,59.97,2022
강서구,화곡동,강서힐스테이트,아파트,13.0,133000,26.0,84.99,2022
광진구,자양동,자양2현대,아파트,3.0,133000,26.0,84.88,2022
성동구,옥수동,삼성,아파트,11.0,133000,18.0,59.7,2022
광진구,군자동,광진We’vePark,아파트,13.0,133000,40.0,131.96,2022
성동구,금호동3가,두산,아파트,1.0,133000,24.0,79.08,2022
강동구,상일동,고덕센트럴IPARK,아파트,17.0,133000,18.0,59.97,2022
동작구,상도동,상도두산위브,아파트,2.0,133000,26.0,84.99,2022
강동구,명일동,고덕주공9,아파트,1.0,133000,25.0,83.52,2022
동작구,사당동,삼성래미안,아파트,7.0,133500,26.0,84.97,2022
노원구,상계동,포레나노원,아파트,13.0,133500,23.0,74.96,2022
강동구,둔촌동,둔촌푸르지오,아파트,10.0,133500,26.0,84.9,2022
마포구,도화동,도화동현대,아파트,14.0,133500,24.0,79.83,2022
서대문구,홍제동,홍제센트럴아이파크,아파트,5.0,133500,26.0,84.96,2022
강동구,상일동,고덕아르테온,아파트,22.0,133800,18.0,59.98,2022
영등포구,문래동3가,국화맨션,아파트,15.0,134000,36.0,118.62,2022
용산구,효창동,효창 파크뷰 데시앙,아파트,4.0,134000,18.0,59.76,2022
강동구,상일동,고덕아르테온,아파트,14.0,134000,18.0,59.98,2022
서대문구,남가좌동,DMC파크뷰자이2단지,아파트,15.0,134000,26.0,84.91,2022
동작구,상도동,이수브라운스톤상도(527-0),아파트,11.0,134000,26.0,84.99,2022
서대문구,북가좌동,DMC래미안e편한세상,아파트,14.0,134000,26.0,84.94,2022
양천구,신월동,목동센트럴아이파크위브1단지,아파트,11.0,134000,26.0,84.98,2022
노원구,중계동,롯데우성,아파트,3.0,134000,35.0,115.26,2022
서대문구,북가좌동,DMC래미안e편한세상,아파트,14.0,134000,26.0,84.95,2022
강동구,길동,강동LG자이,아파트,8.0,134000,26.0,84.88,2022
성북구,종암동,래미안라센트,아파트,20.0,134000,26.0,84.99,2022
송파구,장지동,위례24단지(꿈에그린),아파트,13.0,134000,18.0,59.66,2022
영등포구,당산동,강변래미안,아파트,13.0,134300,24.0,79.43,2022
영등포구,신길동,보라매에스케이뷰,아파트,11.0,134500,18.0,59.98,2022
광진구,군자동,광진We’vePark,아파트,10.0,134500,40.0,131.96,2022
강서구,화곡동,강서힐스테이트,아파트,7.0,134500,26.0,84.99,2022
종로구,무악동,인왕산아이파크,아파트,11.0,134500,26.0,84.86,2022
중랑구,상봉동,프레미어스엠코,아파트,31.0,134500,34.0,111.56,2022
송파구,가락동,가락금호아파트,아파트,12.0,134500,18.0,59.91,2022
송파구,풍납동,쌍용,아파트,6.0,134500,26.0,84.86,2022
성북구,장위동,꿈의숲아이파크,아파트,21.0,134500,26.0,84.48,2022
종로구,무악동,인왕산아이파크,아파트,3.0,134500,26.0,84.86,2022
광진구,자양동,경남,아파트,18.0,134700,26.0,84.95,2022
마포구,염리동,마포프레스티지자이,아파트,1.0,134800,18.0,59.78,2022
강동구,고덕동,고덕그라시움,아파트,5.0,135000,18.0,59.79,2022
강동구,고덕동,고덕그라시움,아파트,17.0,135000,18.0,59.79,2022
관악구,봉천동,관악동부센트레빌,아파트,8.0,135000,34.0,113.83,2022
송파구,송파동,현대,아파트,16.0,135000,26.0,84.96,2022
서대문구,북가좌동,DMC래미안e편한세상,아파트,11.0,135000,26.0,84.95,2022
영등포구,신길동,신길센트럴자이아파트,아파트,28.0,135000,18.0,59.98,2022
은평구,응암동,백련산힐스테이트3차,아파트,12.0,135000,35.0,114.9,2022
영등포구,당산동,강변래미안,아파트,3.0,135000,24.0,79.05,2022
송파구,가락동,우성,아파트,14.0,135000,18.0,58.46,2022
성동구,하왕십리동,센트라스,아파트,14.0,135000,18.0,59.99,2022
종로구,무악동,인왕산아이파크,아파트,8.0,135000,26.0,84.86,2022
동대문구,전농동,청량리역 롯데캐슬 SKY-L65,아파트,61.0,135000,26.0,84.97,2022
강남구,수서동,까치마을,아파트,1.0,135000,15.0,49.5,2022
광진구,구의동,래미안파크스위트,아파트,6.0,135000,18.0,59.98,2022
용산구,원효로4가,강변삼성스위트,아파트,22.0,135000,26.0,84.9,2022
동작구,노량진동,신동아리버파크,아파트,4.0,135000,35.0,114.75,2022
강서구,화곡동,우장산아이파크이편한세상,아파트,15.0,135000,26.0,84.97,2022
서초구,서초동,서초화원그랑빌,아파트,7.0,135000,30.0,100.29,2022
마포구,상암동,상암월드컵파크7단지,아파트,8.0,135000,26.0,84.74,2022
송파구,거여동,송파시그니처롯데캐슬,아파트,14.0,135000,18.0,59.98,2022
동대문구,전농동,청량리역 롯데캐슬 SKY-L65,아파트,61.0,135000,26.0,84.97,2022
중랑구,상봉동,프레미어스엠코,아파트,17.0,135000,34.0,111.56,2022
서초구,우면동,동고,아파트,11.0,135000,26.0,84.96,2022
송파구,거여동,송파시그니처롯데캐슬,아파트,11.0,135000,18.0,59.98,2022
강남구,논현동,우민,아파트,4.0,135000,23.0,74.76,2022
도봉구,방학동,방학동삼성래미안1,아파트,9.0,135000,41.0,134.98,2022
서대문구,홍제동,홍제센트럴아이파크,아파트,14.0,135000,26.0,84.97,2022
은평구,진관동,은평뉴타운폭포동(힐스테이트D-11),아파트,4.0,135000,41.0,134.87,2022
영등포구,신길동,래미안에스티움,아파트,14.0,135000,18.0,59.95,2022
양천구,신정동,명지해드는터,아파트,15.0,135000,26.0,84.98,2022
용산구,한남동,리버티하우스,아파트,15.0,135000,43.0,143.15,2022
영등포구,당산동3가,당산한양,아파트,10.0,135000,26.0,84.93,2022
용산구,한남동,한남동동원베네스트,아파트,2.0,135000,25.0,81.83,2022
성동구,응봉동,대림강변타운,아파트,8.0,135000,26.0,84.42,2022
관악구,봉천동,e편한세상서울대입구1단지,아파트,20.0,135000,26.0,84.93,2022
영등포구,도림동,영등포아트자이,아파트,14.0,135000,26.0,84.97,2022
강동구,명일동,고덕주공9,아파트,8.0,135000,25.0,83.34,2022
영등포구,신길동,신길센트럴자이아파트,아파트,23.0,135000,18.0,59.98,2022
동작구,노량진동,우성,아파트,10.0,135000,38.0,124.77,2022
노원구,중계동,청구3,아파트,9.0,135000,26.0,84.77,2022
종로구,무악동,인왕산아이파크,아파트,7.0,135000,26.0,84.86,2022
광진구,자양동,우성1,아파트,9.0,135400,24.0,79.75,2022
노원구,중계동,롯데우성,아파트,6.0,135500,35.0,115.26,2022
서초구,반포동,타운빌,아파트,1.0,136000,34.0,111.78,2022
동작구,상도동,상도효성해링턴플레이스,아파트,11.0,136000,26.0,84.81,2022
송파구,가락동,가락금호아파트,아파트,14.0,136000,18.0,59.91,2022
양천구,신정동,목동신시가지9,아파트,9.0,136000,16.0,53.82,2022
은평구,진관동,은평뉴타운우물골(두산위브8단지),아파트,9.0,136000,41.0,134.43,2022
용산구,문배동,이안용산1차(101동),아파트,5.0,136000,26.0,84.99,2022
송파구,풍납동,현대1,아파트,15.0,136000,22.0,71.17,2022
은평구,진관동,은평뉴타운우물골(두산위브8단지),아파트,9.0,136000,41.0,134.43,2022
강동구,암사동,프라이어팰리스,아파트,12.0,136000,26.0,84.99,2022
영등포구,신길동,신길센트럴자이아파트,아파트,19.0,136000,18.0,59.98,2022
성동구,행당동,두산위브,아파트,9.0,136000,18.0,59.99,2022
동작구,상도동,포스코더샵,아파트,1.0,136000,26.0,84.99,2022
강서구,마곡동,마곡13단지힐스테이트마스터,아파트,12.0,136000,18.0,59.98,2022
양천구,신월동,목동센트럴아이파크위브2단지,아파트,13.0,136000,26.0,84.97,2022
송파구,가락동,가락(1차)쌍용아파트,아파트,15.0,136000,18.0,59.92,2022
성동구,응봉동,대림(1차),아파트,8.0,136500,23.0,75.51,2022
영등포구,영등포동,영등포푸르지오,아파트,5.0,136500,26.0,84.84,2022
송파구,거여동,e편한세상송파파크센트럴,아파트,5.0,136700,18.0,59.93,2022
동작구,사당동,롯데캐슬,아파트,1.0,137000,36.0,117.68,2022
중구,신당동,래미안하이베르,아파트,12.0,137000,26.0,84.98,2022
양천구,목동,우당,아파트,7.0,137000,40.0,131.76,2022
송파구,거여동,e편한세상송파파크센트럴,아파트,21.0,137000,26.0,84.96,2022
서대문구,현저동,독립문극동(200-0),아파트,8.0,137000,35.0,114.51,2022
노원구,중계동,청구3,아파트,7.0,137000,26.0,84.77,2022
은평구,응암동,녹번역e편한세상캐슬,아파트,17.0,137000,26.0,84.94,2022
서초구,양재동,삼익양재빌라,아파트,5.0,137000,49.0,163.61,2022
서초구,양재동,삼익양재빌라,아파트,5.0,137000,49.0,163.61,2022
성동구,하왕십리동,청계벽산,아파트,8.0,137000,35.0,114.46,2022
동대문구,용두동,래미안 허브리츠,아파트,17.0,137000,26.0,84.96,2022
동작구,본동,삼성래미안,아파트,9.0,137000,25.0,84.23,2022
영등포구,신길동,신길센트럴아이파크,아파트,16.0,137000,26.0,84.98,2022
서대문구,현저동,독립문극동(200-0),아파트,2.0,137000,35.0,114.51,2022
성동구,금호동2가,신금호파크자이,아파트,7.0,137000,18.0,59.98,2022
성동구,금호동2가,금호자이1차,아파트,8.0,137000,18.0,59.99,2022
강남구,논현동,한화꿈에그린2차,아파트,6.0,137000,25.0,83.7,2022
마포구,공덕동,래미안공덕4차,아파트,5.0,137500,18.0,59.9,2022
성동구,행당동,서울숲 한신 더 휴,아파트,5.0,137500,26.0,84.95,2022
마포구,도화동,현대홈타운,아파트,17.0,137500,26.0,84.95,2022
양천구,목동,극동늘푸른,아파트,12.0,137500,35.0,114.65,2022
양천구,목동,극동늘푸른,아파트,12.0,137500,35.0,114.65,2022
강동구,암사동,현대홈타운,아파트,18.0,137500,26.0,84.98,2022
강동구,고덕동,래미안힐스테이트고덕,아파트,15.0,137500,18.0,59.35,2022
광진구,자양동,자양2현대,아파트,6.0,137500,26.0,84.88,2022
노원구,중계동,롯데우성,아파트,14.0,137500,35.0,115.26,2022
마포구,도화동,현대홈타운,아파트,17.0,137500,26.0,84.95,2022
강동구,고덕동,래미안힐스테이트고덕,아파트,18.0,137500,18.0,59.23,2022
영등포구,영등포동7가,경남아너스빌,아파트,8.0,137700,35.0,114.77,2022
마포구,공덕동,공덕3삼성래미안,아파트,13.0,138000,18.0,59.97,2022
도봉구,창동,동아청솔,아파트,17.0,138000,41.0,134.94,2022
강서구,내발산동,우장산힐스테이트,아파트,4.0,138000,26.0,84.98,2022
양천구,목동,목동신시가지4,아파트,16.0,138000,15.0,48.69,2022
송파구,장지동,위례24단지(꿈에그린),아파트,14.0,138000,18.0,59.63,2022
광진구,광장동,금호베스트빌,아파트,12.0,138000,26.0,84.91,2022
강동구,고덕동,래미안힐스테이트고덕,아파트,8.0,138000,18.0,59.35,2022
강서구,내발산동,우장산힐스테이트,아파트,21.0,138000,26.0,84.98,2022
관악구,봉천동,e편한세상서울대입구1단지,아파트,15.0,138000,26.0,84.93,2022
마포구,연남동,코오롱,아파트,10.0,138000,35.0,114.88,2022
영등포구,도림동,영등포아트자이,아파트,20.0,138000,26.0,84.85,2022
영등포구,여의도동,라이프콤비,아파트,18.0,138000,40.0,131.6,2022
강동구,암사동,선사현대아파트,아파트,26.0,138000,25.0,82.94,2022
동작구,본동,삼성래미안,아파트,9.0,138000,25.0,84.23,2022
서초구,서초동,서초현대,아파트,5.0,138000,18.0,59.4,2022
영등포구,영등포동,영등포푸르지오,아파트,12.0,138000,26.0,84.91,2022
서초구,서초동,극동스타클래스2,아파트,5.0,138000,22.0,72.5,2022
성북구,길음동,길음뉴타운8단지(래미안),아파트,13.0,138000,35.0,114.99,2022
서초구,우면동,코오롱,아파트,5.0,138000,16.0,52.47,2022
중랑구,면목동,사가정센트럴아이파크,아파트,27.0,138500,26.0,84.96,2022
성동구,응봉동,대림(1차),아파트,15.0,138500,23.0,75.51,2022
양천구,목동,목동신시가지4,아파트,11.0,138500,14.0,47.25,2022
성동구,응봉동,대림(1차),아파트,15.0,138500,23.0,75.51,2022
성동구,성수동1가,쌍용,아파트,11.0,138500,18.0,59.76,2022
서대문구,남가좌동,DMC파크뷰자이1단지,아파트,15.0,138500,26.0,84.98,2022
구로구,신도림동,동아3,아파트,3.0,138800,26.0,84.99,2022
양천구,신정동,목동삼성,아파트,8.0,139000,26.0,84.77,2022
구로구,신도림동,대림1,아파트,4.0,139000,41.0,134.99,2022
성동구,옥수동,삼성,아파트,17.0,139000,18.0,59.7,2022
동대문구,장안동,장안현대홈타운(336),아파트,21.0,139000,40.0,133.72,2022
마포구,상수동,래미안밤섬리베뉴Ⅰ,아파트,21.0,139000,18.0,59.99,2022
서대문구,북아현동,신촌푸르지오,아파트,18.0,139000,18.0,60.0,2022
양천구,목동,목동2차아이파크,아파트,5.0,139000,26.0,84.85,2022
성북구,종암동,래미안라센트,아파트,13.0,139000,35.0,114.98,2022
동작구,상도동,래미안상도3차,아파트,9.0,139000,26.0,84.96,2022
동작구,상도동,래미안상도3차,아파트,9.0,139000,26.0,84.96,2022
영등포구,당산동,래미안당산1차,아파트,17.0,139000,26.0,84.99,2022
강남구,논현동,로체샤르캐슬,아파트,4.0,139000,32.0,106.59,2022
송파구,방이동,(185-5),아파트,3.0,139000,40.0,133.78,2022
은평구,진관동,은평뉴타운마고정2단지,아파트,11.0,139000,31.0,101.98,2022
은평구,증산동,DMC자이2단지,아파트,12.0,139000,35.0,115.61,2022
강동구,명일동,고덕주공9,아파트,5.0,139000,25.0,83.52,2022
동대문구,용두동,래미안 허브리츠,아파트,8.0,139000,26.0,84.96,2022
송파구,송파동,현대,아파트,19.0,139000,26.0,84.96,2022
강동구,고덕동,고덕그라시움,아파트,11.0,139300,18.0,59.05,2022
강동구,천호동,천호e-편한세상,아파트,12.0,139500,34.0,113.86,2022
성동구,상왕십리동,텐즈힐(2구역),아파트,7.0,139500,18.0,59.98,2022
은평구,녹번동,힐스테이트녹번,아파트,11.0,139500,26.0,84.9,2022
성동구,하왕십리동,청계벽산,아파트,5.0,139500,35.0,114.46,2022
동작구,노량진동,신동아리버파크,아파트,19.0,139500,35.0,114.75,2022
종로구,무악동,인왕산아이파크,아파트,16.0,139900,26.0,84.86,2022
강동구,명일동,래미안솔베뉴,아파트,29.0,140000,18.0,59.32,2022
성북구,보문동3가,이편한세상보문,아파트,13.0,140000,35.0,116.72,2022
노원구,중계동,라이프,아파트,2.0,140000,35.0,115.65,2022
성동구,옥수동,삼성,아파트,20.0,140000,18.0,59.7,2022
성동구,행당동,행당한진타운,아파트,18.0,140000,26.0,84.71,2022
성동구,행당동,서울숲 한신 더 휴,아파트,18.0,140000,26.0,84.95,2022
서초구,방배동,방배삼성홈타운(101),아파트,1.0,140000,39.0,129.1,2022
강서구,내발산동,우장산힐스테이트,아파트,9.0,140000,26.0,84.98,2022
성북구,길음동,길음뉴타운6단지(래미안),아파트,9.0,140000,25.0,84.05,2022
동작구,사당동,두산위브트레지움,아파트,11.0,140000,18.0,59.99,2022
동작구,사당동,케이씨씨,아파트,5.0,140000,37.0,121.32,2022
마포구,신공덕동,신공덕래미안2차,아파트,4.0,140000,35.0,114.5,2022
송파구,풍납동,쌍용,아파트,11.0,140000,26.0,84.85,2022
동대문구,답십리동,청계한신휴플러스,아파트,23.0,140000,26.0,84.73,2022
강동구,둔촌동,현대1차아파트,아파트,12.0,140000,26.0,84.36,2022
중구,신당동,남산타운,아파트,1.0,140000,26.0,84.88,2022
강동구,명일동,래미안솔베뉴,아파트,29.0,140000,18.0,59.32,2022
성북구,길음동,래미안길음센터피스,아파트,26.0,140000,26.0,84.66,2022
송파구,신천동,잠실푸르지오월드마크,아파트,36.0,140000,26.0,84.39,2022
성동구,성수동1가,쌍용,아파트,23.0,140000,18.0,59.76,2022
강서구,화곡동,우장산아이파크이편한세상,아파트,2.0,140000,35.0,114.98,2022
성동구,금호동4가,대우,아파트,11.0,140000,26.0,84.71,2022
노원구,공릉동,공릉해링턴플레이스,아파트,6.0,140000,41.0,134.91,2022
중구,신당동,남산타운,아파트,11.0,140000,26.0,84.88,2022
마포구,공덕동,공덕3삼성래미안,아파트,8.0,140000,18.0,59.97,2022
양천구,신정동,아이파크,아파트,1.0,140000,26.0,84.88,2022
동대문구,용두동,래미안 허브리츠,아파트,17.0,140000,26.0,84.97,2022
용산구,이촌동,퀸스리버빌,아파트,2.0,140000,60.0,199.05,2022
마포구,도화동,도화동현대,아파트,1.0,140000,39.0,128.26,2022
송파구,가락동,가락금호아파트,아파트,25.0,140000,18.0,59.91,2022
동대문구,답십리동,래미안위브,아파트,15.0,140000,26.0,84.98,2022
동작구,상도동,대우유로카운티,아파트,4.0,140000,43.0,142.13,2022
강서구,화곡동,강서힐스테이트,아파트,5.0,140000,26.0,84.99,2022
마포구,상암동,상암월드컵파크4단지,아파트,10.0,140000,26.0,84.7,2022
성동구,하왕십리동,텐즈힐(1단지),아파트,8.0,140000,18.0,59.88,2022
서대문구,북아현동,e편한세상신촌1단지,아파트,8.0,140000,18.0,59.85,2022
용산구,이촌동,한가람,아파트,18.0,140000,18.0,59.88,2022
서초구,방배동,삼성래미안1,아파트,4.0,140100,35.0,114.94,2022
강남구,수서동,신동아,아파트,6.0,140500,15.0,49.96,2022
성동구,행당동,서울숲 한신 더 휴,아파트,17.0,140500,26.0,84.95,2022
서대문구,남가좌동,DMC파크뷰자이1단지,아파트,17.0,140500,26.0,84.97,2022
마포구,공덕동,래미안공덕5차,아파트,11.0,140500,18.0,59.97,2022
강동구,암사동,프라이어팰리스,아파트,9.0,141000,26.0,84.99,2022
동작구,흑석동,롯데캐슬에듀포레,아파트,6.0,141000,18.0,59.87,2022
동작구,흑석동,롯데캐슬에듀포레,아파트,6.0,141000,18.0,59.87,2022
성북구,길음동,길음뉴타운8단지(래미안),아파트,21.0,141000,35.0,114.98,2022
송파구,가락동,가락(1차)쌍용아파트,아파트,10.0,141000,18.0,59.92,2022
중구,신당동,약수하이츠,아파트,7.0,141000,26.0,84.88,2022
마포구,염리동,마포프레스티지자이,아파트,7.0,141000,18.0,59.92,2022
마포구,염리동,마포프레스티지자이,아파트,6.0,141000,18.0,59.92,2022
송파구,가락동,우성,아파트,2.0,141000,18.0,58.46,2022
송파구,가락동,가락(1차)쌍용아파트,아파트,6.0,141000,18.0,59.92,2022
금천구,독산동,금천롯데캐슬골드파크1차,아파트,29.0,141000,31.0,101.82,2022
마포구,도화동,현대홈타운,아파트,9.0,141000,34.0,113.25,2022
동대문구,답십리동,래미안위브,아파트,3.0,141000,26.0,84.98,2022
강동구,명일동,고덕주공9,아파트,7.0,141000,25.0,83.21,2022
성동구,금호동2가,신금호파크자이,아파트,8.0,141500,18.0,59.98,2022
양천구,목동,목동신시가지4,아파트,15.0,141500,15.0,48.69,2022
서대문구,북아현동,북아현맨션,아파트,3.0,141850,26.0,84.95,2022
은평구,진관동,은평뉴타운폭포동(힐스테이트D-11),아파트,15.0,142000,41.0,134.87,2022
서대문구,남가좌동,DMC파크뷰자이1단지,아파트,27.0,142000,26.0,84.97,2022
송파구,장지동,송파파인타운1단지,아파트,5.0,142000,26.0,84.95,2022
마포구,신공덕동,신공덕래미안3차,아파트,7.0,142000,26.0,84.69,2022
동작구,사당동,사당우성2,아파트,1.0,142000,33.0,108.08,2022
송파구,풍납동,미성,아파트,6.0,142000,35.0,116.97,2022
성북구,길음동,길음뉴타운8단지(래미안),아파트,14.0,142000,35.0,114.99,2022
강남구,신사동,로데오현대,아파트,8.0,142000,26.0,84.96,2022
동작구,신대방동,우성1,아파트,1.0,142000,38.0,126.16,2022
동작구,상도동,래미안상도3차,아파트,6.0,142000,26.0,84.96,2022
마포구,대흥동,신촌그랑자이(2단지),아파트,3.0,142000,18.0,59.96,2022
강동구,천호동,래미안강동팰리스,아파트,18.0,142000,18.0,59.98,2022
동작구,본동,한신휴플러스,아파트,3.0,142500,35.0,114.91,2022
강서구,화곡동,강서힐스테이트,아파트,11.0,142500,26.0,84.99,2022
종로구,무악동,경희궁롯데캐슬,아파트,14.0,142500,18.0,59.67,2022
광진구,자양동,자양9차현대홈타운,아파트,5.0,143000,25.0,82.56,2022
마포구,신정동,서강GS,아파트,2.0,143000,26.0,84.4,2022
마포구,공덕동,래미안공덕4차,아파트,6.0,143000,18.0,59.9,2022
동작구,상도동,래미안상도3차,아파트,13.0,143000,26.0,84.96,2022
광진구,자양동,이튼타워리버2차,아파트,7.0,143000,26.0,84.96,2022
구로구,고척동,고척파크푸르지오,아파트,11.0,143000,35.0,114.99,2022
송파구,장지동,송파파인타운2단지,아파트,8.0,143000,26.0,84.94,2022
도봉구,창동,북한산아이파크5차,아파트,11.0,143000,50.0,165.17,2022
송파구,장지동,송파와이즈더샵,아파트,23.0,143000,29.0,96.71,2022
마포구,공덕동,래미안공덕4차,아파트,11.0,143000,18.0,59.9,2022
동대문구,용두동,래미안 허브리츠,아파트,8.0,143000,26.0,84.97,2022
송파구,가락동,우성,아파트,8.0,143000,18.0,58.46,2022
